Titulo,Comuna,Precio_CLP,Area_m2,Dormitorios,Baños,Estacionamientos,Precio_por_m2,Tamaño
CRISANTEMOS/TOBALABA,Providencia,,,1.0,1.0,0,,Sin dato
Departamentoexcelenteubicación,Estación Central,,,2.0,2.0,0,,Sin dato
Arriendodptinterior,Peñalolén,,,1.0,1.0,0,,Sin dato
AcogedordepartamentoenSantiagocentro,Santiago,,80.0,2.0,1.0,0,,Grande (75-99m2)
SeArriendaDeptoapasodelmetroloOvalle,La Cisterna,,,2.0,2.0,0,,Sin dato
ArriendodepartamentoencalleCarmen,Santiago,58000.0,73.0,3.0,2.0,0,795.0,Mediano (55-74m2)
Departamentocasinuevosearrienda,Santiago,,55.0,2.0,2.0,0,,Mediano (55-74m2)
"350.000Depto,2dormitorios1baño,2°pisoFull",Santiago,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentoenestacióncentral,Estación Central,,,2.0,1.0,0,,Sin dato
DptoapasosdelmetroU.DeChile,Santiago,,,1.0,1.0,0,,Sin dato
Departamento,Santiago,,52.0,2.0,1.0,0,,Pequeño (35-54m2)
ArriendoHermosodepartamento,Estación Central,,35.0,2.0,2.0,0,,Pequeño (35-54m2)
Searriendadepartamento*Juandebarros3885pi,Quinta Normal,,,2.0,1.0,0,,Sin dato
DepartamentoMariposaentregaInmediata,Santiago,400000.0,,2.0,2.0,0,,Sin dato
Departamento1D/1BSanMigueldesde01/04/202,San Miguel,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
1habitación1bañoDepartamento/condominio,Estación Central,280000.0,37.0,1.0,1.0,0,7568.0,Pequeño (35-54m2)
"DepartamentoAmoblado,metromatta",Santiago,,54.0,2.0,1.0,0,,Pequeño (35-54m2)
HERMOSODEPARTAMENTO1D+1BACERCADEMETROSANALBERTOHURTADO,Estación Central,,,1.0,1.0,0,,Sin dato
EXCELENTEYAMPLIODEPARTAMENTOENRENCA,Renca,50000.0,80.0,3.0,1.0,1,625.0,Grande (75-99m2)
Departamentodisponiblenoviembre2023,Santiago,,,1.0,1.0,0,,Sin dato
Departamentointerior,Cerro Navia,,,2.0,1.0,1,,Sin dato
DEPARTAMENTOSantaCristina,Macul,,39.0,1.0,1.0,0,,Pequeño (35-54m2)
Cómododepartamentoamoblado,Santiago,,58.0,2.0,2.0,0,,Mediano (55-74m2)
ArriendoDeptoMariposaMacul2D2B+Bodega+Estac,Macul,,50.0,2.0,2.0,1,,Pequeño (35-54m2)
Aariendoloft,Santiago,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
Toesca/República.Deptoconestacionamiento,Santiago,,,1.0,1.0,1,,Sin dato
Depto2D/2B/E/BODapasosdelmetroSanMiguel,San Miguel,432000.0,,2.0,2.0,1,,Sin dato
DepartamentoMetroUniversidaddeChile,Santiago,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
MetroStaIsabel/Irarrazaval1D1B,Santiago,,40.0,1.0,1.0,1,,Pequeño (35-54m2)
Arriendohermosodptonuevoconvistasoñada,La Florida,629000.0,70.0,2.0,2.0,1,8986.0,Mediano (55-74m2)
Departamento,Independencia,,,1.0,1.0,0,,Sin dato
DepartamentoenSantiago,Santiago,310000.0,41.0,2.0,1.0,0,7561.0,Pequeño (35-54m2)
Amoblado.MetrosantaAna2dor2Baños,Santiago,,65.0,2.0,2.0,0,,Mediano (55-74m2)
ArriendoDepartamentoenSantiagocentro,Santiago,360000.0,52.0,2.0,2.0,0,6923.0,Pequeño (35-54m2)
DepartamentoPlazaMatildeSalamancaProvidencia,Providencia,54500.0,35.0,1.0,1.0,0,1557.0,Pequeño (35-54m2)
Ampliodepartamentode3dormitorios,Santiago,62000.0,90.0,3.0,2.0,1,689.0,Grande (75-99m2)
ArriendodeDepartamentoParejaopersonasola,Quinta Normal,,50.0,1.0,1.0,0,,Pequeño (35-54m2)
"Departamentocómodo,cercadelmetroHospitales",Independencia,,,1.0,1.0,0,,Sin dato
ArriendoDepto.Coventry/Echeñique,Ñuñoa,65000.0,,3.0,2.0,1,,Sin dato
¡¡HermosoDepartamento1d+1bCercametroEcuador!!,Estación Central,,,1.0,1.0,0,,Sin dato
ArriendoDepartamentoComunadeLaFlorida,La Florida,450000.0,85.0,3.0,2.0,1,5294.0,Grande (75-99m2)
DepartamentoEstudioBarrioBrasil,Santiago,,,1.0,1.0,0,,Sin dato
1d1bBodegaMetroParqueBustamante,Santiago,,,1.0,1.0,0,,Sin dato
SearriendadeptoIndependencia1dormitorio1baño+bodega,Independencia,,,1.0,1.0,0,,Sin dato
Arriendodpto2h2btratodirectosincomisión,Estación Central,,50.0,2.0,2.0,1,,Pequeño (35-54m2)
"Bonito,comododepto.ExequielFernandez2D/2B",Macul,420000.0,55.0,2.0,2.0,0,7636.0,Mediano (55-74m2)
Arriendodepartamentointerior,Recoleta,,,1.0,1.0,0,,Sin dato
DepartamentoLaReforma90Maipu,Maipú,55000.0,,3.0,2.0,1,,Sin dato
DeptoSINCOMISIÓNIndependencia,Independencia,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentointerior-ComunaLaGranja,La Granja,,50.0,1.0,1.0,0,,Pequeño (35-54m2)
"ARRIENDODEPTO.SANMIGUEL,2ESTAC.350",San Miguel,,,1.0,1.0,2,,Sin dato
ArriendoOficina,Providencia,65000.0,75.0,4.0,2.0,0,867.0,Grande (75-99m2)
ArriedodepratamentoLaPintana,La Pintana,,,2.0,1.0,0,,Sin dato
DepartamentounambienteCerroNavia,Cerro Navia,220000.0,,1.0,1.0,0,,Sin dato
Depto1D1BEstaciónCentral(90926),Estación Central,,,1.0,1.0,0,,Sin dato
ToroMazote/MetroSanAlbertohurtado(82976),Estación Central,250000.0,,1.0,1.0,1,,Sin dato
LindoDepartamentoenSantiagoCentro,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
HomeStudioapasosMetroloOvalle280.000,La Cisterna,,,1.0,1.0,0,,Sin dato
Arriendodepartamentoenmacul,Macul,55000.0,,2.0,2.0,0,,Sin dato
ArriendoDepartamentoVicenteValdés,La Florida,50000.0,60.0,2.0,1.0,1,833.0,Mediano (55-74m2)
Arriendodpto1D/1B,Estación Central,,,1.0,1.0,0,,Sin dato
DEPARTAMENTODOMEYKO-SANTIAGO,Santiago,65000.0,,2.0,2.0,1,,Sin dato
"ExcelenteDeptoLaReina,FrenteaSupermercado",La Reina,1000000.0,95.0,4.0,3.0,1,10526.0,Grande (75-99m2)
CómododepartamentoenSanJoaquin,San Joaquín,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
ArriendoDepartamentoVicuñaMackenna,San Joaquín,,,2.0,1.0,1,,Sin dato
Arriendodpdeinterior,Vitacura,,,1.0,1.0,0,,Sin dato
ArriendoComodoDepartamentoQuintoPisoCondominioParqueYungay,Quinta Normal,,,2.0,1.0,0,,Sin dato
Searriendadptogastoscomunesincluidosenarrie,Maipú,50000.0,,2.0,2.0,1,,Sin dato
ArriendoDpto1DormitorioCod.610,Santiago,,,1.0,1.0,0,,Sin dato
Arriendolindodeptoenexcelentesector,Santiago,,,1.0,1.0,0,,Sin dato
GAMERO/U.DECHILE(63088),Independencia,390000.0,,2.0,2.0,0,,Sin dato
50%DESCUENTOENELPRIMERMES/2D1B+ESTAC.+B/MTSANALBERTOH.,Estación Central,,41.0,2.0,1.0,1,,Pequeño (35-54m2)
DepartamentoDIEGODEVELASQUEZ/NUEVAPROVIDENCIA,Providencia,50000.0,37.0,1.0,1.0,0,1351.0,Pequeño (35-54m2)
Arriendodpto.//1dormitorio//moneda1617//centro,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamento,La Florida,,,2.0,1.0,1,,Sin dato
DepartamentoÑuñoaexcelenteubicación,Ñuñoa,85000.0,75.0,2.0,2.0,1,1133.0,Grande (75-99m2)
Departamentointerior2habitacionesgrandes,Cerro Navia,,,2.0,1.0,0,,Sin dato
SeArriendadepartamento,Independencia,,,2.0,1.0,0,,Sin dato
Arriendodptoamobladonuevo2D+1B,La Cisterna,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentoenindependencia,Independencia,,,3.0,1.0,0,,Sin dato
departamento,Santiago,,,1.0,1.0,0,,Sin dato
Arriendodepartamento,Estación Central,,,2.0,2.0,0,,Sin dato
ArriendodptoVíctorManuelconvictoria,Santiago,,47.0,3.0,1.0,9,,Pequeño (35-54m2)
Arriendodeptoasalidametrolasrejasconconexi,Estación Central,,52.0,4.0,1.0,0,,Pequeño (35-54m2)
"Arriendodedepto,barrioresidencial",Independencia,,37.0,1.0,1.0,0,,Pequeño (35-54m2)
SeArriendaDepartamentoNuevo,Puente Alto,65000.0,,3.0,2.0,1,,Sin dato
Depto2D/1B/1EEdificioComunidadCarmenMatta,Santiago,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
"SEARRIENDADEPARTAMENTONUEVOenAv.Buzeta4460,Cerrillos,RegiónMetropolitana,Chile",Cerrillos,,,1.0,1.0,0,,Sin dato
ArriendoDepartamentoenRenca,Renca,,,2.0,1.0,0,,Sin dato
DepartamentosenSantiagocentro|ARRIENDODEPARTAMENTOEleuterioRamirez740,Santiago,,,2.0,1.5,0,,Sin dato
Arriendoloft,Maipú,280000.0,,1.0,1.0,0,,Sin dato
Deptomuybienubicadoytratocondueño,Estación Central,,47.0,2.0,1.0,1,,Pequeño (35-54m2)
Departamentoamobladosantiagocentro,Santiago,407000.0,36.0,1.0,1.0,0,11306.0,Pequeño (35-54m2)
ArriendodepartamentoEstaciónCentral,Estación Central,,,1.0,1.0,0,,Sin dato
ArriendoDpto.1DormitorioEnMaculCod.104E,Santiago,,,1.0,1.0,0,,Sin dato
Departamento1habitacion2ambientesgastoscomunesincluidosbarrioBrasil,Santiago,,,1.0,1.0,0,,Sin dato
"1d,1bConEstacionamiento-SantaIsabel797,Santiago",Santiago,,32.0,1.0,1.0,1,,Studio / Mini (<35m2)
"AmplioDepartamento,BienUbicado",Ñuñoa,61500.0,,2.0,2.0,1,,Sin dato
Searriendadepartamentoadoscuadrasdelmetro,Pudahuel,,,3.0,1.0,1,,Sin dato
DepartamentoenTalagante,Talagante,,,3.0,1.0,0,,Sin dato
ARGOMEDO//CARMEN(93869),Santiago,,,1.0,1.0,0,,Sin dato
2DORM2BAÑOS+ESTAC+BODmetroELPARRÓN/GRANBARRIO,La Cisterna,,45.0,2.0,2.0,1,,Pequeño (35-54m2)
Oportunidadúnica:Departamentoamplioconaccesocontrolado24/7.3D-1B.,Estación Central,,,3.0,1.0,0,,Sin dato
DepartamentoTrinidadRamírez654,La Cisterna,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
"Arriendo,DEPARTAMENTO,SANTIAGO.2D/1B",Santiago,,40.0,2.0,1.0,0,,Pequeño (35-54m2)
DEPARTAMENTOCondominioPedroDeOñaubicadoenVicuñamackna,Renca,,,1.0,1.0,0,,Sin dato
"MetroBellavistalaFlorida,1dormitorio,bodega",La Florida,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
ArriendoDeptoIndependencia1dorm1baño,Independencia,,28.0,1.0,1.0,0,,Studio / Mini (<35m2)
Depto2ambientesconampliaterraza,Santiago,,34.0,1.0,1.0,0,,Studio / Mini (<35m2)
Departamento2D2B,Santiago,,,2.0,2.0,0,,Sin dato
ArriendodepartamentoMetroVicenteValdes,Santiago,65000.0,54.0,2.0,1.0,1,1204.0,Pequeño (35-54m2)
Arriendodepartamentode1hab1baño,Santiago,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
ArriendoDepartamentoenSantiagocentro,Santiago,360000.0,52.0,2.0,2.0,0,6923.0,Pequeño (35-54m2)
Departamentosanmiguel,San Miguel,55000.0,54.0,2.0,2.0,1,1019.0,Pequeño (35-54m2)
Departamentoexcelenteubicación,Ñuñoa,50000.0,45.0,1.0,1.0,1,1111.0,Pequeño (35-54m2)
"Depto4D,3B,EstyBod(MetroSanJoaquín)",San Joaquín,65000.0,92.0,4.0,3.0,1,707.0,Grande (75-99m2)
DEPARTAMENTOMiraflores.Santiago-BellasArtes-RM(Metropolitana),Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
DptoenarriendoCalleSanDiegoconsantaIsabel,Santiago,55000.0,80.0,3.0,2.0,0,688.0,Grande (75-99m2)
Exelentedepartamento,La Florida,58000.0,70.0,2.0,2.0,1,829.0,Mediano (55-74m2)
ExcelenteOportunidad,Macul,,,2.0,2.0,1,,Sin dato
Depto.EdificioParqueWalkerMartinezPiso12,La Florida,,52.0,2.0,2.0,1,,Pequeño (35-54m2)
Ampliodepartamento,Santiago,,70.0,3.0,3.0,0,,Mediano (55-74m2)
Departamento1dormitorio,Santiago,,,4.0,1.0,0,,Sin dato
Departamentomuylindavistadespejada,Santiago,,,1.0,1.0,0,,Sin dato
DeptoenLaFloridaapasosdemetros,La Florida,,70.0,2.0,2.0,0,,Mediano (55-74m2)
DepartamentoArriendoEstacionCentral,Estación Central,,38.0,2.0,2.0,0,,Pequeño (35-54m2)
departamentointerior,La Pintana,,,2.0,1.0,0,,Sin dato
Departamento1D/1BenEdificioSanMartinUrbano,Santiago,280000.0,,1.0,1.0,0,,Sin dato
DepartamentoCapitanAvalosLaGranja,La Granja,,,3.0,1.0,1,,Sin dato
Ampliodepartamentode3dormitorios,Santiago,62000.0,90.0,3.0,2.0,1,689.0,Grande (75-99m2)
DptoEnArriendoVistaPonienteDespejadaPiso7,Independencia,125000.0,32.0,1.0,1.0,0,3906.0,Studio / Mini (<35m2)
ARRIENDODEPARTAMENTO1D+1BacuadrasMetroPlazaChacabuco,Independencia,,,1.0,1.0,0,,Sin dato
SeArriendaDepto1Dormitorio-1BañoIndependenciapiso14,Independencia,198000.0,30.0,1.0,1.0,0,6600.0,Studio / Mini (<35m2)
Departamento2DormLira/Marin,Santiago,,,2.0,1.0,0,,Sin dato
ArriendaDepto1D1BapasosdemetroCementerios,Recoleta,300000.0,,1.0,1.0,0,,Sin dato
departamentoenerriendo,Santiago,,,1.0,1.0,0,,Sin dato
DepartamentoaEstrenar-Dispo.Inmediata,La Florida,355000.0,,1.0,1.0,0,,Sin dato
"Deptode1domitoriomásestacionamiento,Santiago",Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
MetroMirador,La Florida,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
ArriendoLOFTenSanMiguel,San Miguel,,,1.0,1.0,1,,Sin dato
"$390.000depto2dormitorios,1baño,terrazas,metroSanMiguel,entregainmediata",San Miguel,,,2.0,1.0,0,,Sin dato
"ARRIENDODEPTO.SANMIGUEL,2ESTAC.350",San Miguel,,,1.0,1.0,2,,Sin dato
Arriendohomestudio,Estación Central,,20.0,1.0,1.0,0,,Studio / Mini (<35m2)
Homestudioradal018,Estación Central,,26.0,1.0,1.0,0,,Studio / Mini (<35m2)
SearriendaDepto1Dormitorio$315.000frenteaMegavisiónSantiagoCentro,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
HermosoDepa2D2BMetroGruta,Quinta Normal,,66.0,2.0,2.0,1,,Mediano (55-74m2)
Deptoa10mnMetroPlazaChacabuco,Independencia,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
ArriendoDepto.Coventry/Echeñique,Ñuñoa,65000.0,,3.0,2.0,1,,Sin dato
"Arriendodepartamento,duplex,piso23",La Florida,,,2.0,2.0,0,,Sin dato
Deptoenexcelentescondiciones,Independencia,,,2.0,1.0,0,,Sin dato
Arriendoexcelentedeptoamoblado-fullequipado,Providencia,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
"$560.000,BarrioItalia,terrazaconhermosavistaalacordillera",Ñuñoa,518000.0,,2.0,2.0,1,,Sin dato
Departamentoensantiagode3dormitorios,Santiago,,,3.0,1.0,0,,Sin dato
DeptoAmoblado1dormitorioMetroLosLeones,Providencia,60000.0,40.0,1.0,1.0,1,1500.0,Pequeño (35-54m2)
ExcelenteDpto.1Dorm.apasosdelportalñuñoa,Huechuraba,,45.0,1.0,1.0,1,,Pequeño (35-54m2)
DeptometroSantaIsabelSINcomision,Santiago,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
DeptoamobladoCristóbalColóncercanometro,Peñalolén,1300000.0,90.0,2.0,2.0,2,14444.0,Grande (75-99m2)
"DepartamentoenCerrillos,3Dy2Bcercanoametro",Cerrillos,55000.0,63.0,3.0,2.0,1,873.0,Mediano (55-74m2)
DepartamentoAmunátegui/generalMackenna2d2bStgo,Santiago,,,2.0,2.0,0,,Sin dato
ArriendodepartamentoEstaciónCentral,Estación Central,,,1.0,1.0,0,,Sin dato
ExcelenteyampliodepartamentoRenca,Renca,340000.0,34.0,1.0,1.0,0,10000.0,Studio / Mini (<35m2)
Searriendadepartamento,Estación Central,,,2.0,1.0,0,,Sin dato
Depto.ÑuñoaSocrates1190(3D2BE),Ñuñoa,59000.0,87.0,3.0,1.5,1,678.0,Grande (75-99m2)
AmpliodepartamentoenSanmiguel,San Miguel,75000.0,115.0,3.0,2.0,1,652.0,Premium (100m2+)
FlamantedepartamentorebajadoapasosdelMetro,Recoleta,,,2.0,2.0,0,,Sin dato
"DEPARTAMENTO3DORMITORIOS,ESTACIONAMIENTO,APASOSMETROMACUL",Santiago,650000.0,,3.0,2.0,1,,Sin dato
ARRIENDODEPARTAMENTOINTERIOR-MAIPU,Maipú,,,1.0,1.0,0,,Sin dato
ArriendodepartamentoenMacularriendasuDueño,Macul,,,3.0,1.0,0,,Sin dato
Arriendodedepartamento,El Bosque,,,2.0,1.0,0,,Sin dato
ArriendoDepto1Dormitorio+Bodega,Santiago,,37.0,1.0,1.0,0,,Pequeño (35-54m2)
DepartamentoenlaFlorida2dormitorios2baños,La Florida,55000.0,50.0,2.0,2.0,2,1100.0,Pequeño (35-54m2)
DEPARTAMENTOAVDA.MAPOCHO/AVDABRASIL,Santiago,320000.0,38.0,1.0,1.0,0,8421.0,Pequeño (35-54m2)
30%DESCUENTOENELPRIMERMES/2D1B+ESTAC.YBOD./MTSANALBERTOH.,Estación Central,,41.0,2.0,1.0,1,,Pequeño (35-54m2)
Departamentointeriorindependiente,Pudahuel,,,1.0,1.0,1,,Sin dato
ArriendoDptoBajoGastoComún1d/1bCalleEyzaguirre,Santiago,,,1.0,1.0,0,,Sin dato
DEPARTAMENTOMETROHOSPITALES,Independencia,230000.0,30.0,1.0,1.0,0,7667.0,Studio / Mini (<35m2)
"DepartamentoCarvajal,LaCisterna,RegiónMetropolitana",La Cisterna,,58.0,2.0,2.0,0,,Mediano (55-74m2)
Entregainmediata!!1Dorm1baño,Santiago,,,1.0,1.0,0,,Sin dato
Departamentototalmenteamoblado,Estación Central,,,1.0,1.0,0,,Sin dato
Dptoenarriendotoesca,Santiago,,,1.0,1.0,0,,Sin dato
Estupendodepto.AcuadrasdelmetroRondizzoni,Santiago,400000.0,50.0,3.0,1.0,0,8000.0,Pequeño (35-54m2)
Departamentocercademetrosantaana,Santiago,,,2.0,2.0,0,,Sin dato
ArriendodepartamentoLoVial,San Miguel,,50.0,2.0,1.0,1,,Pequeño (35-54m2)
ArriendoDeptotipomariposaSanMiguel2D+2B,San Miguel,,,2.0,2.0,0,,Sin dato
Arriendodepartamento,La Florida,,,3.0,1.0,1,,Sin dato
"HOMEESTUDIOamoblado,execelentelocomoción",Las Condes,,,1.0,1.0,0,,Sin dato
Dpto2d1b-AmplioConTerraza-Logia-CocinaCerrada,San Miguel,,,2.0,1.0,0,,Sin dato
Departamento1d1b+Bodega(opcional),Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
DisponibilidadInmediata(91057),Santiago,260000.0,,1.0,1.0,0,,Sin dato
DeptoarriendoMetroSantaAna1D/1B,Santiago,350000.0,,1.0,1.0,0,,Sin dato
ArriendodepartamentoenelcondominioSanIgnacio,Quilicura,54000.0,65.0,3.0,2.0,1,831.0,Mediano (55-74m2)
350.000DepartamentoArriendoEleuterioRamirez1491,Santiago,,,2.0,1.0,0,,Sin dato
Arriendomidepa,Maipú,,70.0,2.0,1.0,1,,Mediano (55-74m2)
AcogedordepartamentoenSantiagocentro,Santiago,,80.0,2.0,1.0,0,,Grande (75-99m2)
Hermosodepartamentonuevo2Dormitorios1Baño,La Cisterna,,66.0,2.0,1.0,0,,Mediano (55-74m2)
"Dpto3D+2B+EST+BODSANTIAGO,AVVIEL1616",Santiago,53000.0,68.0,3.0,2.0,0,779.0,Mediano (55-74m2)
"Arriendodptoreciénremodelado,2D1B,stgo",Santiago,,50.0,2.0,1.0,0,,Pequeño (35-54m2)
ImpecableDeptoEstudioSanDiego1344BarrioMatta,Santiago,,30.0,1.0,1.0,0,,Studio / Mini (<35m2)
Departamento1d/1bsanmiguelapasosdelmetro,San Miguel,,32.0,1.0,1.0,0,,Studio / Mini (<35m2)
DepartamentointeriorparaESTUDIANTES,La Florida,,,2.0,1.0,0,,Sin dato
departamentoenmaipufrentearaucomaipu,Maipú,57000.0,82.0,3.0,2.0,1,695.0,Grande (75-99m2)
ARRIENDODPTO1dormitorio1bañoa1cuadraMetro,Estación Central,,33.0,1.0,1.0,0,,Studio / Mini (<35m2)
AmpliodepartamentoencentrodeSantiago,Santiago,60000.0,,3.0,2.0,1,,Sin dato
ArriendoLoft(estacionamientoopcional),Independencia,340000.0,27.0,1.0,1.0,1,12593.0,Studio / Mini (<35m2)
ArriendoDepartamentoenRenca,Renca,,,2.0,1.0,0,,Sin dato
Departamento1dormitorioindependencia,Independencia,240000.0,30.0,1.0,1.0,0,8000.0,Studio / Mini (<35m2)
Departamentodosdormitorios5topiso,Santiago,,,2.0,2.0,1,,Sin dato
Arriendodepto2dormitorios+2bañossantiagoce,Santiago,,47.0,2.0,2.0,0,,Pequeño (35-54m2)
HermosoDeptoubicadoenSanMiguel2D+1B+1E+1B,San Miguel,,,2.0,1.0,1,,Sin dato
"Arriendodepto.undormitorio,cocinaamericana",Santiago,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
DepartamentoenSantiagoNuñoaconbalcón,Ñuñoa,,40.0,1.0,1.0,0,,Pequeño (35-54m2)
"Arriendodptometrovicentevaldés2d,2b,1est,1bod",La Florida,54000.0,,2.0,2.0,1,,Sin dato
Depto2dormitorios1baño,Santiago,,60.0,2.0,1.0,0,,Mediano (55-74m2)
DepartamentoStgo.CentrotrescuadrasdelmetroR,Santiago,,35.0,1.0,1.0,0,,Pequeño (35-54m2)
Depto3dormitoriosCondominioNeptuno,Quinta Normal,,50.0,3.0,1.0,0,,Pequeño (35-54m2)
Searriendadepartamentoapasosdeindependencia,Independencia,,49.0,3.0,1.0,0,,Pequeño (35-54m2)
Searriendodpto.cercanometroloOvallelínea2,La Cisterna,,53.0,3.0,1.0,0,,Pequeño (35-54m2)
"Arriendodepartamento2habitaciones,estacionamientoybodega",Santiago,369000.0,,2.0,1.0,1,,Sin dato
Searriendahabitación,Santiago,,,1.0,1.0,0,,Sin dato
ArriendoDepartamentoenSantiagocentro,Santiago,360000.0,52.0,2.0,2.0,0,6923.0,Pequeño (35-54m2)
DeptoNuevo,Cerrillos,52000.0,,2.0,2.0,1,,Sin dato
DepartamenteVicuñaMackenna2289,San Joaquín,55000.0,60.0,3.0,2.0,0,917.0,Mediano (55-74m2)
Recreo250,Estación Central,,36.0,1.0,1.0,0,,Pequeño (35-54m2)
"Arriendodeptoensantiagocentro2D,2B.",Santiago,,62.0,2.0,2.0,0,,Mediano (55-74m2)
ArriendoDepto.Coventry/Echeñique,Ñuñoa,65000.0,,3.0,2.0,1,,Sin dato
CómodoDepartamentoAmobladoenSantiago,Santiago,,,1.0,1.0,0,,Sin dato
Dpto3Dormitorios+EstacYBodegaIndependenciaCod.1808,Independencia,50000.0,,3.0,2.0,1,,Sin dato
ArriendoDpto2DormitoriosCod.904,Santiago,,,2.0,1.0,0,,Sin dato
Depto.3habitaciones2bañossemiamobladoMAIPÚ,Maipú,,54.0,3.0,2.0,1,,Pequeño (35-54m2)
DepartamentosenSantiago|¡¡BelloDepartamento1d+1bApasosdemetroSantaAna.,Santiago,270000.0,,1.0,1.0,0,,Sin dato
ArriendodepartamentoapasosMetroIntermodalLaCisterna,La Cisterna,,,2.0,1.0,0,,Sin dato
"ArriendoDepartamento1d-1b,lacisterna",La Cisterna,355000.0,36.0,1.0,1.0,0,9861.0,Pequeño (35-54m2)
Arriendodepto1d1bcentrolaflorida,La Florida,,,1.0,1.0,0,,Sin dato
2DORM+ESTACmuyCERCANOmetroLASREJAS,Estación Central,,42.0,2.0,1.0,1,,Pequeño (35-54m2)
ArriendodepartamentoMetroSantaAna,Santiago,,,1.0,1.0,0,,Sin dato
Arriendohermosodepartamentosemiamoblado,La Cisterna,,47.0,2.0,1.0,0,,Pequeño (35-54m2)
Arriendodepartamentoapasosdelmetrotoesca,Santiago,,48.0,1.0,1.0,0,,Pequeño (35-54m2)
"SeArriendaDepartamentode2dormitoriosy1baño,piso10,SanMiguel",San Miguel,,,2.0,1.0,1,,Sin dato
METROBUSTAMANTEImpecable2D/2B588.000Ap.Dueño,Santiago,58800.0,56.0,2.0,2.0,0,1050.0,Mediano (55-74m2)
Departamentoenarriendoconopcióndecompra.,San Bernardo,,50.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentointerioramobladoLosDominicos,Las Condes,52000.0,,1.0,1.0,0,,Sin dato
Departamento2Habitaciones1baño,Santiago,330000.0,40.0,2.0,1.0,0,8250.0,Pequeño (35-54m2)
"$390.000depto2dormitorios,1baño,terrazas,metroSanMiguel,entregainmediata",San Miguel,,,2.0,1.0,0,,Sin dato
"Dpto2d,2b,cocinacerrada,estacionamiento,vist",Ñuñoa,58000.0,70.0,2.0,2.0,1,829.0,Mediano (55-74m2)
Departamentoamplioestacióncentral,Estación Central,,,3.0,2.0,1,,Sin dato
LINDODEPTO1D+1B+ESTCERCAALMETROFRANKLIN,San Miguel,,,1.0,1.0,1,,Sin dato
"DepartamentoSanPablo4025,8501163QuintaNormal,RegiónMetropolitana",Quinta Normal,258000.0,27.0,1.0,1.0,0,9556.0,Studio / Mini (<35m2)
"DEPARTAMENTOMapocho3521,QuintaNormal.",Quinta Normal,,43.0,2.0,1.0,0,,Pequeño (35-54m2)
"DEPARTAMENTOMapocho3521,QuintaNormal.",Quinta Normal,,45.0,2.0,1.0,0,,Pequeño (35-54m2)
DEPARTAMENTOMetroLasTorres,Macul,58000.0,80.0,3.0,2.0,0,725.0,Grande (75-99m2)
DepartamentoSanPetersburgo6351,San Miguel,,42.0,2.0,1.0,0,,Pequeño (35-54m2)
DepartamentoVillasana1451,Quinta Normal,,45.0,3.0,1.0,0,,Pequeño (35-54m2)
DepartamentoDomingoSantaMaria2565,Independencia,,42.0,2.0,2.0,0,,Pequeño (35-54m2)
DepartamentoIndependencia,Independencia,,,3.0,2.0,0,,Sin dato
Arriendodepartamento1DSazie2547,Santiago,,,1.0,1.0,0,,Sin dato
Departamento2dormitorios80m2SantiagoCentro,Santiago,58000.0,80.0,2.0,2.0,0,725.0,Grande (75-99m2)
Arriendo2Dormitorios2BañosMaculNuevo,Macul,55000.0,57.0,2.0,2.0,1,965.0,Mediano (55-74m2)
MetroIrarrazaval1dormitorioterrazaenorme10mt,Santiago,,33.0,1.0,1.0,0,,Studio / Mini (<35m2)
Arriendodpto2dormitorios,Santiago,,48.0,2.0,1.0,0,,Pequeño (35-54m2)
DeptoArriendode3hab,San Joaquín,50000.0,,3.0,1.0,1,,Sin dato
"Arriendodpto1dormitorio,1baño",Estación Central,,,1.0,1.0,0,,Sin dato
"SantaIsabel/Lira,2Dorm,2Baños",Santiago,,47.0,2.0,2.0,0,,Pequeño (35-54m2)
Depto1D1B,San Miguel,,42.0,1.0,1.0,0,,Pequeño (35-54m2)
