Title,Commune,Price,Area_m2,Bedrooms,Bathrooms,ParkingSpots
DepartamentoenAvenidaPadreAlbertoHurtado,EstaciónCentral,$350.000-13%,37m2,2.0,2.0,
DepartamentoenArgomedo,Santiago,$550.00,55m2,2.0,2.0,1
DepartamentoenArgomedo,Santiago,$350.00,35m2,1.0,1.0,
DepartamentoenElUlmo,Cerrillos,$240.00,28m2,1.0,1.0,
DepartamentoenElUlmo,Cerrillos,$240.00,30m2,1.0,1.0,
DepartamentoenSantaPetronila,EstaciónCentral,$365.000-4%,48m2,2.0,1.0,1
DepartamentoenAvenidaSantaRosa,Santiago,$450.000-10%,55m2,2.0,2.0,1
DepartamentoenAvenidaIrarrázaval,Ñuñoa,$683.000-2%,39m2,1.0,1.0,1
DepartamentoenEstaciónCentral,EstaciónCentral,$320.000-9%,53m2,2.0,1.0,1
DepartamentoenElUlmo,Cerrillos,$240.00,30m2,1.0,1.0,
DepartamentoenAvenidaCarlosValdovinos,SanJoaquín,$575.00,70m2,3.0,2.0,1
DepartamentoenEstaciónCentral,EstaciónCentral,$320.000-9%,53m2,2.0,1.0,1
DepartamentoenSantaPetronila,EstaciónCentral,$365.000-4%,48m2,2.0,1.0,1
DepartamentoenArgomedo,Santiago,$550.00,55m2,2.0,2.0,1
DepartamentoenSanGumercindo,EstaciónCentral,$275.00,35m2,1.0,1.0,
DepartamentoenRivas,SanMiguel,$400.000-13%,50m2,2.0,1.0,
DepartamentoenUrmeneta,Recoleta,UF11-4%,55m2,3.0,1.0,
DepartamentoenArauco,Santiago,$490.000-6%,55m2,2.0,2.0,1
DepartamentoenSantaIsabel,Santiago,$540.00,46m2,2.0,2.0,
DepartamentoenAvenidaMacul,Macul,$650.000-19%,90m2,3.0,2.0,1
DepartamentoenEleuterioRamírez,Santiago,$325.000-4%,38m2,1.0,1.0,
DepartamentoenGarcíaReyes,Santiago,$335.00,42m2,1.0,1.0,
DepartamentoenSanIsidro,Santiago,$300.000-5%,35m2,1.0,1.0,
DepartamentoenSargentoAldea,Santiago,$430.000-7%,40m2,2.0,2.0,
DepartamentoenZañartu,Ñuñoa,$415.000-3%,30m2,1.0,1.0,1
DepartamentoenNovenaAvenida,SanMiguel,$380.000-5%,33m2,2.0,1.0,
DepartamentoenCarmen,Santiago,$320.00,35m2,1.0,1.0,
DepartamentoenMariaElena,LaFlorida,$406.000-30%,60m2,2.0,2.0,1
DepartamentoenSanPetersburgo,SanMiguel,$330.000-13%,50m2,3.0,1.0,
DepartamentoenChacabuco,Santiago,$250.00,25m2,1.0,1.0,
DepartamentoenAvenidaSantaRosa,Santiago,$420.000-13%,56m2,2.0,2.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$250.000-11%,33m2,1.0,1.0,
DepartamentoenVargasBuston,SanMiguel,$580.00,70m2,3.0,2.0,1
DepartamentoenLíaAguirre,LaFlorida,$195.000-32%,29m2,1.0,1.0,1
DepartamentoenGuillermoMann,Ñuñoa,$441.000-30%,45m2,2.0,1.0,1
DepartamentoenCarrión,Independencia,$350.000-5%,41m2,2.0,1.0,
DepartamentoenAvenidaMacul,Macul,$399.000-3%,33m2,1.0,1.0,1
DepartamentoenQuintaAvenida,SanMiguel,$450.00,43m2,2.0,1.0,
DepartamentoenToroMazotte,EstaciónCentral,$300.000-5%,35m2,1.0,1.0,
DepartamentoenSanDiego,Santiago,$185.000-38%,45m2,2.0,1.0,
DepartamentoenCarrión,Independencia,$350.000-5%,41m2,2.0,1.0,
DepartamentoenQuintaAvenida,SanMiguel,$450.00,43m2,2.0,1.0,
DepartamentoenQuintaAvenida,SanMiguel,$450.00,43m2,2.0,1.0,
DepartamentoenGuillermoMann,Ñuñoa,$441.000-30%,45m2,2.0,1.0,1
DepartamentoenVargasBuston,SanMiguel,$580.00,70m2,3.0,2.0,1
DepartamentoenLíaAguirre,LaFlorida,$195.000-32%,29m2,1.0,1.0,1
DepartamentoenAvenidaRondizzoni,Santiago,$400.00,45m2,1.0,1.0,1
ArriendoDepto1dormitorio/20%DCTO/Garantíaenpartes/CercaMetroEcuador,EstaciónCentral,$250.00,,1.0,1.0,
ArriendoDepto.homeestudio/20%DCTO/Garantíaenpartes/SanAlbertoHurtado,EstaciónCentral,$220.00,,1.0,1.0,
ArriendoDepto.estilomariposa+E+B/30%DCTO/Garantíaenpartes/EstaciónCentral,EstaciónCentral,$350.000-3%Oportunidad,,2.0,2.0,1
ArriendoDepto.3dormitorios/50%DCTO/Garantíaenpartes/SanMiguel,SanMiguel,$380.000-3%,,3.0,2.0,
DepartamentosenEstaciónCentral/Depto2D+E+B/Garantíaenpartes/CercaMetroEcuador,EstaciónCentral,$350.00,,2.0,1.0,1
ArriendoDepto.2Damplios/SINAVAL/20%DCTO/Garantíaenpartes/UniversidaddeSantiago,EstaciónCentral,$320.000-3%Oportunidad,,2.0,1.0,
ArriendoDepto.homeestudio/20%DCTO/Garantíaenpartes/CercametroEcuador,EstaciónCentral,$220.00,,1.0,1.0,
JardinesdeIndependenciaFrancia1157,Independencia,$260.00,,1.0,1.0,
"ArriendoDepto3D,1B,BrionesLuco,LaCisterna",LaCisterna,$420.00,,3.0,1.0,
"ArriendoDepto1D,1B,GralGana,SanDiego",Santiago,$230.00,,1.0,1.0,
"ArriendoDepto1D,1B,Bodega,Sazie2054,Santiago",Santiago,$320.00,,1.0,1.0,
"DEPARTAMENTO2DORMITORIOS,CERCANOAMETROHOSPITALES",Independencia,$370.00,,2.0,1.0,
"Depto.2d/2b/1e/1Bod,CalleGamero,MetroHospitales",Independencia,$400.00,52m2,2.0,2.0,1
Arriendodepto.3D+1Ba2cuadrasMetroav.Matta,Santiago,$360.00,,3.0,1.0,
DepartamentodosdormitoriosJuanMartínezdeRozas,QuintaNormal,$380.00,,2.0,1.0,
DepartamentoenSanPetersburgo,SanMiguel,$330.00,48m2,3.0,1.0,
"DepartamentoCarmen418conEstacionamientoyBodega,Santiago",Santiago,$430.000-4%,60m2,2.0,1.0,1
DepartamentoenWalkerMartínez,LaFlorida,$520.000-5%,65m2,2.0,2.0,1
DepartamentoenVergara,Santiago,$330.00,35m2,1.0,1.0,
DepartamentoenQuintaAvenida,SanMiguel,$195.000-50%,33m2,1.0,1.0,
DepartamentoenJoséUreta,LaCisterna,$350.00,35m2,1.0,1.0,
DepartamentoenAníbalPinto,Independencia,$250.00,30m2,1.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$320.000-3%,43m2,2.0,1.0,
Depto3D/2Baños.ComunaIndependencia,Independencia,$350.00,65m2,3.0,2.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenJoséMiguelCarrera,Santiago,$300.00,32m2,1.0,1.0,
DepartamentoenDiagonalSantaElena,SanJoaquín,$430.00,52m2,2.0,1.0,1
DepartamentoenInglaterra,LaFlorida,$380.000-5%,35m2,1.0,1.0,
DepartamentoenSeminario,Ñuñoa,$240.00,36m2,1.0,1.0,
DepartamentoenColombia,LaFlorida,$480.000-4%,48m2,2.0,2.0,1
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$260.00,22m2,1.0,1.0,
DepartamentoenMaestraLidiaTorres,Recoleta,$600.00,47m2,2.0,2.0,1
DepartamentoenManuelAntonioTocornal,Santiago,$439.900-2%,57m2,2.0,2.0,
"HermosoHomeEstudio,CercaMetroMonedaCalleLordCochrane",Santiago,$280.00,,1.0,1.0,
DepartamentoenCondedelMaule,EstaciónCentral,$380.000-5%,46m2,2.0,2.0,1
DepartamentoenCuartaAvenida,SanMiguel,$440.00,42m2,2.0,1.0,1
"DepartamentoAgustinas1612conbodega,SantiagoCentro",Santiago,$320.00,44m2,1.0,1.0,
DepartamentoenAvenidaLosPajaritos,Maipú,$550.000-8%,56m2,2.0,2.0,1
DepartamentoenAvenidaLaPaz,Recoleta,$500.00,60m2,3.0,2.0,1
DepartamentoenCatedral,Santiago,$430.000-4%,60m2,1.0,1.0,
DepartamentoenJoséUreta,LaCisterna,$320.000-9%,33m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,23m2,1.0,1.0,
DepartamentoenSanIsidro,Santiago,$500.000-9%,50m2,2.0,2.0,
DepartamentoenFroilánRoa,LaFlorida,$360.00,33m2,1.0,1.0,
SEARRIENDAELDEPARTAMENTODETUSSUEÑOSENLAFLORIDACONGASTOSCOMUNESINCLUIDOS,LaFlorida,$550.00,65m2,2.0,2.0,1
DepartamentoenCoronelSouper,EstaciónCentral,$270.000-4%,33m2,1.0,1.0,
DepartamentoenAvenidaLosCerrillos,Cerrillos,$440.00,47m2,2.0,2.0,
DepartamentoenAlcaldePedroAlarcón,SanMiguel,$540.00,65m2,2.0,2.0,1
DepartamentoenQuintaAvenida,SanMiguel,$520.00,64m2,3.0,2.0,
DepartamentoMariposa2D2B-EdificioLibertad,Santiago,$454.00,55m2,2.0,2.0,
DepartamentoenPedroRiveros,Quilicura,$430.00,45m2,3.0,1.0,
DepartamentoenCallePudeto,LaFlorida,$390.00,33m2,1.0,1.0,
DepartamentoenBlancoGarcés,EstaciónCentral,$380.000-12%,67m2,2.0,1.0,
DepartamentoenPaulina,LaCisterna,$245.00,32m2,1.0,1.0,
Departamento3D2B-EdificioVertice,Independencia,$424.00,61m2,3.0,2.0,
DepartamentoenGamero,Independencia,$290.000-29%,40m2,2.0,1.0,1
DepartamentoenPadreJoséCifuentesGrez,Independencia,$227.50,30m2,1.0,1.0,1
DepartamentoenHumoristaCarlosHelo,Recoleta,$360.000-9%,50m2,2.0,1.0,
DepartamentoenGeneralGana,Santiago,$250.00,27m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,25m2,1.0,1.0,
DepartamentoenSanAntonio,Santiago,$495.000-10%,100m2,2.0,1.0,
DepartamentoMariposa2D2B-EdificioLibertad,Santiago,$454.00,55m2,2.0,2.0,
DepartamentoenAvenidaVicuñaMackennaPoniente,LaFlorida,$500.000-11%,54m2,2.0,2.0,1
DepartamentoenInglaterra,LaFlorida,$380.000-5%,35m2,1.0,1.0,
DepartamentoenSantaPetronila,EstaciónCentral,$250.00,28m2,1.0,1.0,
DepartamentoenPasajeOssa,LaCisterna,$575.000-7%,60m2,3.0,2.0,
DepartamentoenSanIgnaciodeLoyola,SanMiguel,UF5-20%,30m2,1.0,1.0,
DepartamentoenPrimeraAvenida,SanMiguel,$340.00,40m2,1.0,1.0,
DepartamentoenSanDiego,Santiago,$400.00,34m2,1.0,1.0,
DepartamentoenGeneralPrieto,Independencia,$390.000-5%,51m2,2.0,2.0,
DepartamentoenNovenaAvenida,SanMiguel,$500.00,60m2,2.0,2.0,1
DepartamentoenAvenidaHaciendaMacul,Peñalolén,$1.650.000,180m2,3.0,2.0,2
DepartamentoenExequielFernández,LaFlorida,$410.00,30m2,1.0,1.0,1
DepartamentoenDiagonalSantaElena,SanJoaquín,$430.00,52m2,2.0,1.0,1
DepartamentoenBlancoGarcés,EstaciónCentral,$265.00,28m2,1.0,1.0,
DepartamentoenSeminario,Ñuñoa,$240.00,36m2,1.0,1.0,
DepartamentoenPresidenteBalmaceda,Santiago,$245.00,25m2,1.0,1.0,
DepartamentoenVergara,Santiago,$330.00,35m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$290.00,36m2,1.0,1.0,
DepartamentoenRecreo,Santiago,$480.000-8%,56m2,2.0,2.0,1
DepartamentoenAvenidaLoOvalle,LaCisterna,$250.00,33m2,1.0,1.0,
DepartamentoenSanIsidro,Santiago,$500.000-9%,50m2,2.0,2.0,
DepartamentoenSanDiego,Santiago,$400.00,34m2,1.0,1.0,
DepartamentoenAvenidaMapocho,QuintaNormal,$310.00,30m2,1.0,1.0,1
DepartamentoenBerlín,SanMiguel,$400.00,38m2,2.0,1.0,
DepartamentoenEstaciónCentral,EstaciónCentral,$400.000-7%,62m2,3.0,1.0,
DepartamentoenAvenidaMapocho,QuintaNormal,$310.00,30m2,1.0,1.0,
DepartamentoenPadreJoséCifuentesGrez,Independencia,$227.50,30m2,1.0,1.0,1
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenManuelAntonioTocornal,Santiago,$500.000-9%,40m2,2.0,1.0,
DepartamentoenNovenaAvenida,SanMiguel,$500.00,60m2,2.0,2.0,1
DepartamentoenAvenidaHaciendaMacul,Peñalolén,$1.650.000,180m2,3.0,2.0,2
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$260.00,30m2,1.0,1.0,
DepartamentoenPaulina,LaCisterna,$180.00,32m2,1.0,1.0,
DepartamentoenUrmeneta,SanBernardo,$490.00,53m2,2.0,2.0,
DepartamentoenBlancoGarcés,EstaciónCentral,$265.00,28m2,1.0,1.0,
DepartamentoenSanPetersburgo,SanMiguel,$330.00,48m2,3.0,1.0,
DepartamentoenQuintaAvenida,SanMiguel,$195.000-50%,33m2,1.0,1.0,
DepartamentoenCarmen,Santiago,$450.00,60m2,2.0,2.0,
DepartamentoenBlancoGarcés,EstaciónCentral,$260.00,30m2,1.0,1.0,
DepartamentoenPurísima,EstaciónCentral,$300.00,27m2,1.0,1.0,
DepartamentoenAvenidaAméricoVespucio,Maipú,$450.000-10%,53m2,2.0,2.0,1
DepartamentoenGeneralLasHeras,Santiago,$475.00,50m2,2.0,2.0,
DepartamentoenAvenidaVicuñaMackenna,Santiago,$350.00,44m2,1.0,1.0,
DepartamentoenArturoPrat,Santiago,$380.00,38m2,2.0,1.0,
DepartamentoenAvenidaRicardoCumming,Santiago,$465.00,60m2,2.0,2.0,1
DepartamentoARRIENDOSTAVICTORIA-METROSTAISABEL1ERMES50%DEDSCTO,Santiago,$260.00,28m2,1.0,1.0,
DepartamentoMariposa2D2B-EdificioLibertad,Santiago,$454.00,55m2,2.0,2.0,
DepartamentoenAvenidaVicuñaMackennaOriente,LaFlorida,$365.000-3%,34m2,1.0,1.0,
DepartamentoenAvenidaEcuador,EstaciónCentral,$310.00,34m2,1.0,1.0,
DepartamentoenSeminario,Ñuñoa,$240.00,34m2,1.0,1.0,
DepartamentoenRobertoEspinoza,Santiago,$297.500-15%,43m2,2.0,1.0,
DepartamentoenTilTil,Ñuñoa,$365.000-4%,33m2,1.0,1.0,
DeptoHomeEstudio(unambiente).MetroEcuador,Santiago,$200.00,20m2,,1.0,
DepartamentoenVicuñaMackenna,LaFlorida,$280.00,22m2,1.0,1.0,
DepartamentoenMatucana,Santiago,$500.00,60m2,3.0,2.0,2
DepartamentoenGeneralBulnes,Santiago,$400.00,60m2,2.0,2.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$260.00,22m2,1.0,1.0,
DepartamentoenFroilánRoa,LaFlorida,UF10,33m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$160.000-50%,38m2,1.0,1.0,
DepartamentoenFranciscoMeneses,Ñuñoa,$650.00,43m2,2.0,1.0,1
DepartamentoenCarmen,Santiago,$335.00,33m2,1.0,1.0,
DepartamentoenSanDiego,Santiago,$350.000-3%,39m2,2.0,1.0,
DepartamentoenInglaterra,LaFlorida,$380.000-5%,35m2,1.0,1.0,
DepartamentoenGuillermoMann,Ñuñoa,$390.000-7%,34m2,1.0,1.0,
DepartamentoenEmilianoZapata,Recoleta,$430.000-4%,73m2,3.0,1.0,
DepartamentoenGorbea,Santiago,$232.000-20%,28m2,1.0,1.0,
DepartamentoenVecinal,Conchalí,$420.00,40m2,3.0,1.0,
DepartamentoenSantaClara,LaCisterna,$390.00,50m2,3.0,1.0,1
DepartamentoenAlcaldePedroAlarcón,SanMiguel,$540.00,65m2,2.0,2.0,1
DEPARTAMENTO1D1BSEMIAMOBLADOMETROHOSPITALES,Independencia,$270.00,30m2,1.0,1.0,
DepartamentoenCompañía,QuintaNormal,$400.000-5%,50m2,3.0,1.0,
DepartamentoenLasPalmas,Peñalolén,$1.200.000,140m2,3.0,3.0,2
DepartamentoenSanDiego,Santiago,$300.000-9%,33m2,1.0,1.0,1
DepartamentoenIsabelLaCatólica,LasCondes,$1.450.000-9%,120m2,3.0,3.0,2
DepartamentoenSanMartín,Santiago,$330.000-2%,35m2,1.0,1.0,
DepartamentoenCarmen,Santiago,$450.00,60m2,2.0,2.0,
DepartamentoenMarioKreutzberger,Santiago,$214.500-3%,30m2,1.0,1.0,
DepartamentoenRosas,Santiago,$215.00,32m2,1.0,1.0,1
DepartamentoenCarvajal,LaCisterna,$430.00,51m2,2.0,2.0,
DepartamentoenJoséUreta,LaCisterna,$320.000-9%,33m2,1.0,1.0,
DepartamentoenDomeyko,Santiago,$380.000-24%,38m2,1.0,1.0,1
DEPARTAMENTO1D1BSEMIAMOBLADOMETROHOSPITALES,Independencia,$270.00,30m2,1.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$320.000-3%,43m2,2.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$440.00,43m2,2.0,1.0,1
DepartamentoenCatedral,Santiago,$550.00,45m2,2.0,2.0,1
DepartamentoenAvenidaEcuador,EstaciónCentral,$310.00,34m2,1.0,1.0,
DepartamentoenAvenidaLoEspejo,LaCisterna,$395.000-4%,56m2,2.0,1.0,
DepartamentoenMarioKreutzberger,Santiago,$200.000-33%,35m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,23m2,1.0,1.0,
DepartamentoenJoséMiguelCarrera,Santiago,$300.00,32m2,1.0,1.0,
DepartamentoenBlancoGarcés,EstaciónCentral,$380.000-12%,67m2,2.0,1.0,
DepartamentoenCarvajal,LaCisterna,$430.00,51m2,2.0,2.0,
SEARRIENDAELDEPARTAMENTODETUSSUEÑOSENLAFLORIDACONGASTOSCOMUNESINCLUIDOS,LaFlorida,$550.00,65m2,2.0,2.0,1
Departamento2D1B-EdificioVertice,Independencia,$337.00,44m2,2.0,1.0,
DepartamentoenRobertoEspinoza,Santiago,$297.500-15%,43m2,2.0,1.0,
DepartamentoenCondedelMaule,EstaciónCentral,$195.000-17%,32m2,1.0,1.0,
"ArriendoHOMESTUDIOGral.Mackenna,MetroSantaAna",Santiago,$250.00,26m2,1.0,1.0,
DepartamentoenAvenidaGoycolea,LaCisterna,$375.00,50m2,2.0,2.0,
DepartamentoAV.VICUÑAMACKENNA/METROÑUBLE,Ñuñoa,$290.00,35m2,1.0,1.0,
DepartamentoenCondedelMaule,EstaciónCentral,$380.000-5%,46m2,2.0,2.0,1
DepartamentoenChacabuco,Santiago,$300.000-9%,29m2,1.0,1.0,
DepartamentoenPaulina,LaCisterna,$180.00,32m2,1.0,1.0,
DepartamentoenAvenidaCarlosValdovinos,SanMiguel,$370.00,30m2,1.0,1.0,1
DepartamentoenJuandeBarros,QuintaNormal,$350.000-5%,45m2,2.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$220.00,30m2,1.0,1.0,
DepartamentoenRosas,Santiago,$200.00,33m2,1.0,1.0,1
DepartamentoenBermann,SanMiguel,$300.00,30m2,1.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$270.00,28m2,1.0,1.0,
DepartamentoenConcón,EstaciónCentral,$250.000-17%,29m2,1.0,1.0,
DepartamentoenChiloé,Santiago,$380.00,36m2,1.0,1.0,
DepartamentoenChiloé,SanMiguel,$450.00,50m2,2.0,2.0,
DepartamentoenArgomedo,Santiago,$500.00,50m2,2.0,2.0,
DepartamentoenEstaciónCentral,EstaciónCentral,$247.500-10%,30m2,1.0,1.0,
DepartamentoenManuelAntonioTocornal,Santiago,$439.900-2%,57m2,2.0,2.0,
DepartamentoenAvenidaMapocho,QuintaNormal,$310.00,30m2,1.0,1.0,1
DepartamentoenFranciscoMeneses,Ñuñoa,$650.00,43m2,2.0,1.0,1
DepartamentoenAvenidaVicuñaMackenna,Santiago,$330.000-6%,31m2,1.0,1.0,1
DepartamentoenCruz,Independencia,$350.000-4%,45m2,2.0,1.0,
DepartamentoenAvenidaMapocho,QuintaNormal,$310.00,30m2,1.0,1.0,
DepartamentoenGuillermoMann,Ñuñoa,$390.000-7%,34m2,1.0,1.0,
DepartamentoenPadreJoséCifuentesGrez,Independencia,$227.50,30m2,1.0,1.0,1
DepartamentoenFedericoScotto,EstaciónCentral,$300.00,31m2,1.0,1.0,
DepartamentoenGorbea,Santiago,$232.000-20%,28m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,25m2,1.0,1.0,
DepartamentoenUrmeneta,SanBernardo,$490.00,53m2,2.0,2.0,
DepartamentoenQuintaAvenida,SanMiguel,$195.000-50%,33m2,1.0,1.0,
DepartamentoCALLELORDCOCHRANE209METROMONEDA1ERMES50%DSCTO,Santiago,$360.00,44m2,2.0,1.0,
DepartamentoenSantaPetronila,EstaciónCentral,$250.00,28m2,1.0,1.0,
DepartamentoenPaulina,LaCisterna,$225.000-51%,50m2,3.0,1.0,
Departamento3D1B-EdificioVertice,Independencia,$377.00,57m2,3.0,1.0,
DepartamentoAV.VICUÑAMACKENNA/METROÑUBLE,Ñuñoa,$290.00,35m2,1.0,1.0,
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,$320.000-3%,43m2,2.0,1.0,
DepartamentoenGeneralLasHeras,Santiago,$475.00,50m2,2.0,2.0,
DepartamentoenArturoPrat,Santiago,$380.00,38m2,2.0,1.0,
DepartamentoenLaVirgen,Recoleta,$420.00,32m2,1.0,1.0,
DepartamentoenVicuñaMackenna,Santiago,$470.00,56m2,3.0,2.0,1
DepartamentoenAvenidaPresidenteBalmaceda,Santiago,$380.000-5%,45m2,2.0,1.0,
DepartamentoenCarmen,Santiago,$360.00,40m2,2.0,1.0,
DepartamentoenInglaterra,LaFlorida,$400.00,32m2,1.0,1.0,
"DepartamentoAgustinas1612conbodega,SantiagoCentro",Santiago,$320.00,44m2,1.0,1.0,
DepartamentoenAvenidaPadreAlbertoHurtado,EstaciónCentral,$182.000-13%,32m2,1.0,1.0,
DepartamentoenEstaciónCentral,EstaciónCentral,$400.000-7%,62m2,3.0,1.0,
DepartamentoenFroilánRoa,LaFlorida,UF10,33m2,1.0,1.0,
DepartamentoenJuandeBarros,QuintaNormal,$350.000-5%,45m2,2.0,1.0,
DepartamentoLoft1D1B-EdificioLibertad,Santiago,$362.00,40m2,1.0,1.0,
DepartamentoenAvenidaMaría,LaCisterna,$285.00,42m2,2.0,1.0,
DepartamentoenArturoPrat,Santiago,$380.00,38m2,2.0,1.0,
DepartamentoenCaminodeCintura,Huechuraba,$902.500-10%,78m2,3.0,2.0,2
DepartamentoenCoronelSouper,EstaciónCentral,$270.000-4%,33m2,1.0,1.0,
DepartamentoenJoséManuelBalmaceda,Renca,$460.00,56m2,2.0,2.0,
DepartamentoenEstaciónCentral,EstaciónCentral,$400.00,48m2,2.0,1.0,
DepartamentoenAvenidaSantaMartadeHuechuraba,Huechuraba,$850.000-21%,84m2,3.0,2.0,1
DepartamentoenChiloé,Santiago,$380.00,36m2,1.0,1.0,
DepartamentoenCallePudeto,LaFlorida,$390.00,33m2,1.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,SanJoaquín,UF9,33m2,1.0,1.0,
DepartamentoenGeneralGana,Santiago,$250.00,27m2,1.0,1.0,
DepartamentoenColombia,LaFlorida,$550.00,66m2,2.0,2.0,1
DepartamentoenDiagonalSantaElena,SanJoaquín,$430.00,52m2,2.0,1.0,1
DepartamentoenSeminario,Ñuñoa,$240.00,36m2,1.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,SanJoaquín,UF9,33m2,1.0,1.0,
DepartamentoenSanNicolás,SanMiguel,$350.000-19%,48m2,1.0,1.0,
"BuenDep.1d/1b,Bodega,BocaMetroEcuador,PorAlameda",Santiago,$280.00,,1.0,1.0,
DepartamentoenRobertoEspinoza,Santiago,$297.500-15%,43m2,2.0,1.0,
DepartamentoenPaulina,LaCisterna,$245.00,32m2,1.0,1.0,
DepartamentoenSanAntonio,Santiago,$495.000-10%,100m2,2.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,Santiago,$330.000-6%,31m2,1.0,1.0,1
DepartamentoenPasajeOssa,LaCisterna,$575.000-7%,60m2,3.0,2.0,
DepartamentoenSanIsidro,Santiago,$500.000-9%,50m2,2.0,2.0,
DepartamentoenFroilánRoa,LaFlorida,$360.00,33m2,1.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,LaFlorida,$400.00,40m2,1.0,1.0,
DepartamentoenGarcíaReyes,Santiago,$100.000.000,40m2,1.0,1.0,
DepartamentoenPasajeOssa,LaCisterna,$575.000-7%,60m2,3.0,2.0,
DepartamentoenBlancoGarcés,EstaciónCentral,$260.00,30m2,1.0,1.0,
DepartamentoenCoquimbo,Santiago,$380.00,45m2,2.0,1.0,
DepartamentoenToroMazote,EstaciónCentral,$270.000-10%,30m2,1.0,1.0,
DepartamentoenCentenario,Santiago,$320.000-6%,32m2,1.0,1.0,
Departamento3D1B-EdificioVertice,Independencia,$377.00,57m2,3.0,1.0,
DepartamentoenLordCochrane,Santiago,$400.00,53m2,2.0,2.0,1
DepartamentoenFranciscoBulnesCorrea,LasCondes,UF57-5%,140m2,4.0,4.0,2
DepartamentoenCarmen,Santiago,$360.00,40m2,2.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,Santiago,$350.00,44m2,1.0,1.0,
DepartamentoenEstaciónCentral,EstaciónCentral,$400.00,48m2,2.0,1.0,
DepartamentoenEmilianoZapata,Recoleta,$430.000-4%,73m2,3.0,1.0,
DepartamentoenPrimeraAvenida,SanMiguel,$450.00,61m2,2.0,2.0,1
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenChacabuco,Santiago,$125.00,24m2,1.0,1.0,
DepartamentoenAvenidaRodrigodeAraya,Ñuñoa,$620.00,50m2,2.0,2.0,1
DepartamentoenFuenzalidaUrrejola,LaCisterna,$490.00,47m2,2.0,1.0,1
DepartamentoenAvenidaPresidenteBalmaceda,Santiago,$380.000-5%,45m2,2.0,1.0,
DepartamentoenAvenidaVicuñaMackenna,SanJoaquín,UF9,33m2,1.0,1.0,
DepartamentoenMatucana,Santiago,$200.00,48m2,2.0,1.0,1
Departamento3D2B-EdificioVertice,Independencia,$424.00,61m2,3.0,2.0,
DepartamentoenExequielFernandez,Ñuñoa,$630.00,60m2,2.0,2.0,1
DepartamentoenJoséJoaquínVallejos,SanMiguel,$580.000-3%,64m2,3.0,1.0,1
DepartamentoenAvenidaVicuñaMackenna,SanJoaquín,UF9,33m2,1.0,1.0,
DepartamentoenSanNicolás,SanMiguel,$350.000-19%,48m2,1.0,1.0,
DepartamentoenGamero,Independencia,$290.000-29%,40m2,2.0,1.0,1
DepartamentoenAvenidaMapocho,Santiago,$230.00,20m2,1.0,1.0,
DepartamentoenSeminario,Ñuñoa,$240.00,33m2,1.0,1.0,
DepartamentoenCondedelMaule,EstaciónCentral,$380.000-5%,46m2,2.0,2.0,1
DepartamentoenGeneralGana,Santiago,$320.00,27m2,1.0,1.0,1
DepartamentoenQuintaAvenida,SanMiguel,$195.000-50%,33m2,1.0,1.0,
DepartamentoenCoronelGodoy,EstaciónCentral,$295.00,32m2,1.0,1.0,
DepartamentoenFuenzalidaUrrejola,LaCisterna,$490.00,47m2,2.0,1.0,1
DepartamentoenCarmenMena,SanMiguel,$250.000-12%,30m2,1.0,1.0,
DepartamentoenSeminario,Ñuñoa,$375.00,50m2,2.0,2.0,1
DepartamentoenNuevaCuatro,LaFlorida,$550.00,68m2,2.0,2.0,1
